id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_21602000001,2.1.6.02.000001,HONORÁRIOS CONTÁBEIS,,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000005,2.1.6.02.000005,HONORÁRIOS CONTÁBEIS (CLOUDSAVE),,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000006,2.1.6.02.000006,OUTRAS CONTAS A PAGAR,,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000007,2.1.6.02.000007,CARTAO DE CREDITO SICOOB,,liability_credit_card,0,l10n_br_coa_saveincloud_chart_template
account_template_21602000017,2.1.6.02.000017,CARTAO DE CREDITO SICOOB (CLOUDSAVE) A PAGAR,,liability_credit_card,0,l10n_br_coa_saveincloud_chart_template
account_template_21602000018,2.1.6.02.000018,CARTAO DE CREDITO ITAU,,liability_credit_card,0,l10n_br_coa_saveincloud_chart_template
account_template_21602000019,2.1.6.02.000019,BANCO SICOOB (CLOUDSAVE),,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000020,2.1.6.02.000020,CREDITO DO TRABALHADOR FGTS A PAGAR,,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000021,2.1.6.02.000021,FABIO DE CARVALHO VIEIRA,,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21602000022,2.1.6.02.000022,PONTOCOM & MINIMAL IND. E COM. DE MOVEIS LTDA.,,liability_payable,1,l10n_br_coa_saveincloud_chart_template
account_template_21604000002,2.1.6.04.000002,BANCO ITAU UNIBANCO A PAGAR,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21607000001,2.1.6.07.000001,CONTA CORRENTE INCORPORACAO,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21701000001,2.1.7.01.000001,DIVIDENDOS PROPOSTOS,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21701000002,2.1.7.01.000002,DIVIDENDOS A PAGAR,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21702000001,2.1.7.02.000001,PARTICIPAÇÕES PROPOSTA A ADMINISTRADORES,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21702000002,2.1.7.02.000002,PARTICIPAÇÕES PROPOSTA A EMPREGADOS,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21702000003,2.1.7.02.000003,PARTICIPAÇÕES A PAGAR,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_21703000001,2.1.7.03.000001,JUROS SOBRE CAPITAL PRÓPRIO A PAGAR,,liability_current,0,l10n_br_coa_saveincloud_chart_template
account_template_22101000001,2.2.1.01.000001,EMPRÉSTIMO,,liability_non_current,0,l10n_br_coa_saveincloud_chart_template
account_template_22103000001,2.2.1.03.000001,BANCO FINASA S/A,,liability_non_current,0,l10n_br_coa_saveincloud_chart_template
account_template_22108000001,2.2.1.08.000001,PROVISÃO PARA IR SOBRE LUCROS DIFERIDOS,,liability_non_current,0,l10n_br_coa_saveincloud_chart_template
account_template_22108000002,2.2.1.08.000002,CRÉDITOS DA CSLL SOBRE BENS DO ATIVO,,liability_non_current,0,l10n_br_coa_saveincloud_chart_template
account_template_22109000002,2.2.1.09.000002,MATERIAL EM COMODATO,,liability_non_current,0,l10n_br_coa_saveincloud_chart_template
account_template_23101000001,2.3.1.01.000001,CAPITAL SOCIAL,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23101000002,2.3.1.01.000002,CAPITAL SOCIAL (CLOUDSAVE),,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23102000001,2.3.1.02.000001,CAPITAL A INTEGRALIZAR,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23201000001,2.3.2.01.000001,ÁGIO NA EMISSÃO DE AÇÕES,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23201000002,2.3.2.01.000002,DOAÇÕES E SUBVENÇÕES PARA INVESTIMENTOS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23201000003,2.3.2.01.000003,(-) AÇÕES/QUOTAS EM TESOURARIA,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23201000004,2.3.2.01.000004,CORREÇÃO MONETÁRIA DO CAP. INTEGRALIZADO,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23202000001,2.3.2.02.000001,REAVALIAÇÃO DE ATIVOS COLIGADAS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23202000002,2.3.2.02.000002,REAVALIAÇÃO DE ATIVOS PRÓPRIOS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23203000001,2.3.2.03.000001,RESERVA ESTATUTÁRIA,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23203000002,2.3.2.03.000002,RESERVA PARA CONTINGÊNCIAS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23203000003,2.3.2.03.000003,RESERVA DE LUCROS A REALIZAR,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23203000005,2.3.2.03.000005,(-) AÇÕES/QUOTAS EM TESOURARIA,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23203000006,2.3.2.03.000006,RESERVA LEGAL,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000001,2.3.3.01.000001,LUCROS ACUMULADOS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000002,2.3.3.01.000002,(-) PREJUÍZOS ACUMULADOS,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000003,2.3.3.01.000003,RESULTADO DO EXERCÍCIO EM CURSO,,equity_unaffected,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000004,2.3.3.01.000004,LUCRO DO EXERCÍCIO EM CURSO,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000005,2.3.3.01.000005,(-) PREJUÍZO DO EXERCÍCIO EM CURSO,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000006,2.3.3.01.000006,AJUSTES CREDORES DE EXERCICIOS ANTERIORES,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000007,2.3.3.01.000007,(-) AJUSTES DEVEDORES DE EXERCICIOS ANTERIORES,,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_23301000008,2.3.3.01.000008,LUCROS ACUMULADOS (CLOUDSAVE),,equity,0,l10n_br_coa_saveincloud_chart_template
account_template_31101000001,3.1.1.01.000001,MATÉRIA-PRIMA,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31101000002,3.1.1.01.000002,INDUSTRIALIZAÇÃO,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000001,3.1.1.02.000001,SALÁRIOS E ORDENADOS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000002,3.1.1.02.000002,PRÓ-LABORE,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000003,3.1.1.02.000003,PRÊMIOS DE GRATIFICAÇÕES,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000004,3.1.1.02.000004,13º SALÁRIO,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000005,3.1.1.02.000005,FÉRIAS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000006,3.1.1.02.000006,INSS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000007,3.1.1.02.000007,FGTS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000008,3.1.1.02.000008,INDENIZAÇÕES E AVISO PRÉVIO,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000009,3.1.1.02.000009,ASSISTÊNCIA MÉDICA E SOCIAL,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31102000010,3.1.1.02.000010,PIS S/ FOLHA,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31206000001,3.1.2.06.000001,DEPRECIAÇÃO,,expense_depreciation,0,l10n_br_coa_saveincloud_chart_template
account_template_31207000001,3.1.2.07.000001,COMBUSTÍVEL,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31401000001,3.1.4.01.000001,ICMS ANTECIPAÇÃO PARCIAL,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31401000002,3.1.4.01.000002,ICMS ANTECIPAÇÃO TOTAL - ST,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31401000003,3.1.4.01.000003,BONIFICAÇÃO,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31401000004,3.1.4.01.000004,ICMS DIFERENCIAL DE ALÍQUOTA,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31501000001,3.1.5.01.000001,CUSTOS DOS PRODUTOS VENDIDOS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31601000001,3.1.6.01.000001,CUSTOS DOS SERVIÇOS PRESTADOS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31601000002,3.1.6.01.000002,LOCACAO DE ESPACO DATA CENTERS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_31701000001,3.1.7.01.000001,CUSTOS DAS MERCADORIAS VENDIDAS,,expense_direct_cost,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000001,3.2.1.01.000001,SALÁRIOS E ORDENADOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000002,3.2.1.01.000002,PRÓ-LABORE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000003,3.2.1.01.000003,PRÊMIOS E GRATIFICAÇÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000004,3.2.1.01.000004,13º SALÁRIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000005,3.2.1.01.000005,FÉRIAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000006,3.2.1.01.000006,INSS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000007,3.2.1.01.000007,FGTS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000008,3.2.1.01.000008,INDENIZAÇÕES E AVISO PRÉVIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000009,3.2.1.01.000009,ASSISTÊNCIA MÉDICA E SOCIAL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000010,3.2.1.01.000010,PIS S/ FOLHA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000011,3.2.1.01.000011,SEGUROS CCT,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000012,3.2.1.01.000012,AUXILIO/VALE ALIMENTACAO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000013,3.2.1.01.000013,AUXILIO/VALE TRANSPORTE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32101000014,3.2.1.01.000014,AUXILIO/OUTROS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32102000001,3.2.1.02.000001,COMISSÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32103000002,3.2.1.03.000002,PROPAGANDA E PUBLICIDADE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32104000001,3.2.1.04.000001,FRETES E CARRETOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32104000002,3.2.1.04.000002,MANUTENÇÃO DE VEÍCULOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32104000003,3.2.1.04.000003,CORREIOS E TELEGRAFOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32105000001,3.2.1.05.000001,VIAGENS TERRESTRES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32105000002,3.2.1.05.000002,DESPESAS DE VIAGENS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32105000003,3.2.1.05.000003,HOSPEDAGEM,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32105000004,3.2.1.05.000004,DESPESAS DE REFEICOES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000001,3.2.1.06.000001,ALUGUÉIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000002,3.2.1.06.000002,MANUTENÇÃO E REPARO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000003,3.2.1.06.000003,TELEFONE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000004,3.2.1.06.000004,DESPESAS POSTAIS E TELEGRÁFICAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000005,3.2.1.06.000005,DEPRECIAÇÕES E AMORTIZAÇÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000006,3.2.1.06.000006,SERVIÇOS PRESTADOS POR TERCEIROS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000007,3.2.1.06.000007,SEGUROS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000008,3.2.1.06.000008,VALE TRANSPORTE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000009,3.2.1.06.000009,VALE ALIMENTAÇÃO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000010,3.2.1.06.000010,DESPESAS DE CONDOMINIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32106000012,3.2.1.06.000012,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS",,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32107000001,3.2.1.07.000001,CRÉDITOS VENCIDOS E NÃO LIQUIDADOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000001,3.2.2.01.000001,SALÁRIOS E ORDENADOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000002,3.2.2.01.000002,PRÓ-LABORE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000003,3.2.2.01.000003,PRÊMIOS E GRATIFICAÇÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000004,3.2.2.01.000004,13º SALÁRIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000005,3.2.2.01.000005,FÉRIAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000006,3.2.2.01.000006,INSS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000007,3.2.2.01.000007,FGTS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000008,3.2.2.01.000008,INDENIZAÇÕES E AVISO PRÉVIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000009,3.2.2.01.000009,ASSISTÊNCIA MÉDICA E SOCIAL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000010,3.2.2.01.000010,VALE TRANSPORTE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000011,3.2.2.01.000011,PIS S/ FOLHA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32201000012,3.2.2.01.000012,DESPESAS COM ALIMENTAÇÃO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32202000001,3.2.2.02.000001,ALUGUÉIS DE IMÓVEIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32202000002,3.2.2.02.000002,ALUGUÉIS DE MÁQUINAS E EQUIPAMENTOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32202000003,3.2.2.02.000003,ARRENDAMENTO DE IMÓVEIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32202000004,3.2.2.02.000004,ARRENDAMENTO MERCANTIL (LEASING),,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000001,3.2.2.03.000001,PIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000002,3.2.2.03.000002,COFINS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000003,3.2.2.03.000003,IPTU,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000004,3.2.2.03.000004,IPVA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000005,3.2.2.03.000005,TAXAS DIVERSAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000006,3.2.2.03.000006,CPMF,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32203000007,3.2.2.03.000007,MULTAS DE MORA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000001,3.2.2.04.000001,ENERGIA ELÉTRICA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000002,3.2.2.04.000002,ÁGUA E ESGOTO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000003,3.2.2.04.000003,TELEFONE,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000004,3.2.2.04.000004,DESPESAS POSTAIS E TELEGRÁFICAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000005,3.2.2.04.000005,SEGUROS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000006,3.2.2.04.000006,MATERIAL DE ESCRITÓRIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000007,3.2.2.04.000007,MATERIAL DE HIGIENE E LIMPEZA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000008,3.2.2.04.000008,ASSISTÊNCIA CONTÁBIL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000009,3.2.2.04.000009,SERVIÇOS PRESTADOS POR TERCEIROS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000010,3.2.2.04.000010,DEPRECIAÇÕES E AMORTIZAÇÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000011,3.2.2.04.000011,REPRODUÇÕES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000012,3.2.2.04.000012,DESPESAS LEGAIS E JUDICIAIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000013,3.2.2.04.000013,DESPESAS DIVERSAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000014,3.2.2.04.000014,MULTA DE TRÂNSITO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000015,3.2.2.04.000015,COMBUSTÍVEIS E LUBRIFICANTES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000016,3.2.2.04.000016,MATERIAIS DE USO OU CONSUMO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000017,3.2.2.04.000017,INTERNET,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000019,3.2.2.04.000019,ASSESSORIA CONTÁBIL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000022,3.2.2.04.000022,OUTRAS DESPESAS GERAIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000024,3.2.2.04.000024,SERVICOS/MATERIAIS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000025,3.2.2.04.000025,BENS DE PEQUENO VALOR,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000026,3.2.2.04.000026,ALUGUEL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000027,3.2.2.04.000027,MATERIAIS DE CONSUMO (BONIFICAÇÃO),,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000028,3.2.2.04.000028,DOAÇÕES INCENTIVADAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000029,3.2.2.04.000029,DESPESAS COM IMPORTACAO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32204000030,3.2.2.04.000030,OUTRAS DESPESAS COM SERVICOS DE COMUNICACAO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000001,3.2.2.05.000001,JUROS PASSIVOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000002,3.2.2.05.000002,VARIAÇÕES MONETÁRIAS PASSIVAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000003,3.2.2.05.000003,VARIAÇÕES CAMBIAIS PASSIVAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000004,3.2.2.05.000004,DESCONTOS FINANCEIROS CONCEDIDOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000005,3.2.2.05.000005,JUROS DE MORA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000006,3.2.2.05.000006,JUROS SOBRE CAPITAL PRÓPRIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000007,3.2.2.05.000007,JUROS E COMISSÕES BANCÁRIAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000008,3.2.2.05.000008,JUROS SOBRE EMPRÉSTIMOS E FINANCIAMENTOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000009,3.2.2.05.000009,MULTAS PASSIVAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000010,3.2.2.05.000010,MULTAS DE MORA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000011,3.2.2.05.000011,TARIFA BANCÁRIA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000012,3.2.2.05.000012,JUROS EMPRESTIMO / FINANCIAMENTO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000013,3.2.2.05.000013,IOF,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000014,3.2.2.05.000014,IRRF APLICAÇÃO FINANCEIRA,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32205000015,3.2.2.05.000015,PERDAS FINANCEIRAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32206000001,3.2.2.06.000001,PROVISÕES P/ PERDAS E A JUSTES DE ATIVOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32206000002,3.2.2.06.000002,EQUIVALÊNCIA  PATRIMONIAL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32206000003,3.2.2.06.000003,AMORTIZAÇÃO DE ÁGIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32207000001,3.2.2.07.000001,DESPESAS INDEDUTIVEIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_32207000002,3.2.2.07.000002,DEPRECIACOES INDEDUTIVEIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33101000001,3.3.1.01.000001,PERDAS NA ALIENAÇÃO EM PAR. EM COLIGADAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33102000001,3.3.1.02.000001,PERDAS NA ALIENAÇÃO DE IMÓVEIS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33102000002,3.3.1.02.000002,PERDAS NA ALIENAÇÃO DE MÓVEIS E UTENS.,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33102000003,3.3.1.02.000003,PERDAS NA ALIENAÇÃO DE MAQ. EQUIPAMENTOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33102000004,3.3.1.02.000004,PERDAS NA ALIENAÇÃO DE VEÍCULOS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33103000001,3.3.1.03.000001,PERDAS EM SINISTROS COM IMOBILIZADO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33104000001,3.3.1.04.000001,BAIXAS DE INVESTIMENTOS PERMANENTES,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33104000002,3.3.1.04.000002,BAIXAS DE IMOBILIZADO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33104000003,3.3.1.04.000003,BAIXAS DE ATIVO DIFERIDO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33105000001,3.3.1.05.000001,CONTROLADAS E COLIGADAS - EQUIV. PATRIM.,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33105000002,3.3.1.05.000002,CONTROLAS E COLIGADAS - CUSTO CORRIGIDO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33105000003,3.3.1.05.000003,OUTRAS PARTICIPAÇÕES SOCIETÁRIAS,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33106000001,3.3.1.06.000001,PERDAS POR FALTA NO INVENTÁRIO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33106000002,3.3.1.06.000002,PERDA DE CRÉDITO DE ICMS S/ IMOBILIZADO,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33107000001,3.3.1.07.000001,PROVISAO DE IRPJ,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33107000002,3.3.1.07.000002,(-) PROVISAO IRPJ INCENTIVOS FISCAIS - PAT,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_33107000003,3.3.1.07.000003,PROVISAO CSLL,,expense,0,l10n_br_coa_saveincloud_chart_template
account_template_41101000001,4.1.1.01.000001,VENDA DE PRODUTOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41101000002,4.1.1.01.000002,VENDA DE PRODUTOS NO MERCADO EXTERNO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41101000003,4.1.1.01.000003,VENDA DE MERCADORIAS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41101000004,4.1.1.01.000004,VENDA DE MERCADORIAS NO MERCADO EXTERNO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41102000001,4.1.1.02.000001,SERVIÇOS PRESTADOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41102000002,4.1.1.02.000002,SERVIÇOS PRESTADO MERCADO EXTERNO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000001,4.1.2.01.000001,(-) DEVOLUÇÃO DE VENDA DE PRODUTOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000002,4.1.2.01.000002,(-) DEV. VENDA DE PRODUTOS MERCADO EXT.,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000003,4.1.2.01.000003,(-) DEVOLUÇÃO DE VENDA DE MERCADORIAS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000004,4.1.2.01.000004,(-) DEV. VENDA DE MERCADORIAS MERC. EXT,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000005,4.1.2.01.000005,(-) ANULAÇÃO DE VALOR RELATIVO À VENDA DE ENERGIA ELÉTRICA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000006,4.1.2.01.000006,(-) ANULAÇÃO DE VALOR RELATIVO À PREST. SERV. DE COMUNICAÇÃO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41201000007,4.1.2.01.000007,(-) ANULAÇÃO DE VALOR RELATIVO À PREST. SERV. DE TRANSPORTE,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41202000001,4.1.2.02.000001,(-) DESCONTO VENDA DE PRODUTOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41202000002,4.1.2.02.000002,(-) DESCONTO VENDA DE PRODUTO MERC. EXT,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41202000003,4.1.2.02.000003,(-) DESCONTO VENDA DE MERCADORIA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41202000004,4.1.2.02.000004,(-) DESC. VENDA DE MERCADORIAS MERC. EXT,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000001,4.1.2.03.000001,(-) IPI,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000002,4.1.2.03.000002,(-) ICMS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000003,4.1.2.03.000003,(-) ISS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000004,4.1.2.03.000004,(-) COFINS,,income,0,l10n_br_coa_saveincloud_chart_template
